match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,winner_01,team_winp_last14,team_avg_bowling_last15,team_avg_balls_faced_last15,team_count_4runs_last15,team_count_6runs_last15,team_avg_strike_rate_last15,team_avg_runs_last15,team_runs_consistency_last15,team_rating,team_avg_win_by_runs_last_n,team_avg_win_by_wickets_last_n,team_weighted_avg_win_amount,boundary_percentage,strike_rate_consistency,avg_wicket_count,avg_economy,avg_maiden
9433829,Ne,8917,4873700.0:8040164.0:2286472.0:2157770.0:4645304.0:6640178.0:3648203.0:3216569.0:3636821.0:2082387.0:8040136.0,Le,8182,4685568.0:2162782.0:82228.0:2827327.0:2672214.0:1837205.0:2450895.0:4425224.0:8055417.0:4012203.0:3312364.0,Le,8182,Le,field,Od Td Mr,Manchester,02-07-2023,day match,Vy Bt,2023,538,0.647058824,40,151.5,1,0.754385965,2.135762224,0.762745098,0.896551724,0.712871287,1.009902199,0.782316534,0.799344778,1.126345464,1.771551724,0.744186047,1.56797235,1.025578651,,1.302631579,0.961584755,1.050843373
9489360,Ln St,46773,4655384.0:3200973.0:4489974.0:1611364.0:2672214.0:74087.0:5436878.0:1482998.0:5788418.0:3901099.0:2173688.0,Tt Rs,46731,1749075.0:1655436.0:3294444.0:2125696.0:1626526.0:5788320.0:2535420.0:3890963.0:3913475.0:4012203.0:5404440.0,Ln St,46773,Tt Rs,field,Ls Ln,London,12-08-2023,day match,Te Hd Ms Cn,2023,83,0.944444444,0,141,0,0.486598254,1.114419103,1.071602533,1.142857143,0.877192982,1.019234489,0.945230404,0.897445495,0.994911703,1.438596491,0.323529412,0.944625407,1.00233063,1.112573387,1.193877551,1.017997167,0.970056988
9292534,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:3882850.0:210328.0:2733380.0:2282125.0:2632825.0:3011735.0,Aa,27,37351.0:7537004.0:1870357.0:2275195.0:4635658.0:6249256.0:1611364.0:3429236.0:5788418.0:2656541.0:2018001.0,Aa,27,Aa,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,20-09-2022,night match,Aa tr of Ia,2022,7118,2.666666667,0,,1,0.820535378,1.405076229,1.509570957,1.627777778,1.573170732,1.086604404,1.300591178,1.084565316,1.430158289,4.887218045,0.988095238,3.731922399,1.024098144,0.909516566,1.097826087,0.981902165,1.009436032
9407712,Ss En Ce,48943,3200973.0:8786749.0:2269833.0:4203499.0:4171859.0:1963443.0:4874820.0:3162487.0:4174932.0:334963.0:2658445.0,Jg Sr Ks,48922,1884973.0:313809.0:5197436.0:4170186.0:4159644.0:4888218.0:4739552.0:4172083.0:4690230.0:7968225.0:328607.0,Jg Sr Ks,48922,Jg Sr Ks,field,St Gs Pk Ga,Gqeberha,21-01-2023,day/night match,S0,2022/23,1224,0.909090909,0,143.7333333,1,1.650487805,0.629268879,1.100284495,1.052325581,1.012345679,1.116726523,0.906093684,0.811293527,0.982992126,0.405405405,1.4,0.617021277,1.003538251,1.144684858,0.892156863,1.026633803,0.98537234
9587010,Ja Ts,36098,4690258.0:1749075.0:8464385.0:1613898.0:3150720.0:1594319.0:4690104.0:5509524.0:2036649.0:3023383.0:5471948.0,Bs Rs,36070,3462080.0:2436405.0:1798705.0:7550857.0:5742470.0:2740408.0:8931579.0:7761823.0:334963.0:6399210.0:6347494.0,Bs Rs,36070,Bs Rs,field,Kn Ol Bn Bs,Bridgetown,31-08-2023,night match,Cn Pr Le,2023,1406,0.909090909,33.33,158.3,1,0.781130342,1.526941363,1.148090413,1.077922078,0.774509804,0.985799633,0.994108881,0.879122849,1.093266964,1.571428571,0.555555556,1.454661558,0.947882083,0.791347752,0.948979592,0.88850214,1.004878049
9128384,Ci Sr Ks,30414,249087.0:7422673.0:62432.0:5001170.0:232000.0:1642738.0:196580.0:2294823.0:360086.0:5757884.0:7879829.0,Lw Sr Gs,48334,2954769.0:2654014.0:2034423.0:3023320.0:3479860.0:8058903.0:3299407.0:3865077.0:3216569.0:8228100.0:4859490.0,Lw Sr Gs,48334,Lw Sr Gs,field,Be Sm Mi,Mumbai,31-03-2022,night match,In Pr Le,2022,2764,0.625,0,178,1,65.29,1.105957976,0.959086584,0.90212766,1.105263158,1.148552709,1.051242948,0.8996757,1.192666452,12.93333333,3.066666667,8.986666667,1.015765877,1.382188529,1.073684211,0.973168119,1
9271702,Ge Gs,47494,6517118.0:4403531.0:4932864.0:7960847.0:3364234.0:7520344.0:1594319.0:305143.0:2270519.0:6686658.0:3008179.0,Ky Fs,47480,7200598.0:363047.0:5490624.0:5490666.0:1636627.0:6710850.0:3200756.0:4365878.0:2296195.0:2691688.0:8136680.0,Ge Gs,47494,Ge Gs,bat,Pe Il Ct Sm,Kandy,12-12-2022,day match,La Pr Le,2022/23,17534,0.555555556,33.33,161.8333333,0,1.09795479,1.490592784,0.798219585,0.8,1.034482759,1.151165542,1.001822213,0.883714797,1.045768566,1.508064516,0.558823529,1.361363636,1.0291271,,1.081081081,1.056383293,1.015728057
9489472,Bm Px,46780,7694581.0:3651472.0:7672657.0:62432.0:2827327.0:8044112.0:1482249.0:3156033.0:3590362.0:8193310.0:1905847.0,Ln St,46773,4655384.0:2958164.0:5406064.0:1611364.0:4489974.0:2672214.0:5436878.0:1626561.0:1482998.0:5367676.0:4626236.0,Bm Px,46780,Ln St,field,En Bm,Birmingham,24-08-2023,night match,Te Hd Ms Cn,2023,1161,0.555555556,100,161.6666667,0,1.162790698,1.36339179,0.75192047,0.78125,0.779816514,0.984929542,0.795645655,0.817273198,1.130305729,2.350515464,2.045454545,2.310447761,0.976365618,1.056288907,0.981481481,0.945702062,1.00952381
9262112,Ja Ts,36098,4690258.0:3761246.0:5744780.0:5742470.0:3150720.0:4690104.0:1594319.0:5509524.0:4239794.0:8464350.0:2036649.0,Bs Rs,36070,2436405.0:2654014.0:4160267.0:2252452.0:7960847.0:2740408.0:1742453.0:3102854.0:6347494.0:6401982.0:7550864.0,Bs Rs,36070,Bs Rs,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,11-09-2022,day match,Cn Pr Le,2022,11892,0.75,50,157.9,1,1.081654295,1.313148399,0.952875953,0.798701299,1.447368421,1.141567181,0.865659823,0.914364945,1.103899721,1.765060241,0.862068966,1.670863309,0.995762011,0.913257605,1.135802469,0.907744832,1.001182033
9327520,Ga,958,2159562.0:3611474.0:8915913.0:2663940.0:7753710.0:7753773.0:7753745.0:9346035.0:7753724.0:2160864.0:7753717.0,Ua,251,3719197.0:2943457.0:2159093.0:7906968.0:8246440.0:6496776.0:8246419.0:7753577.0:182986.0:8246433.0:7753570.0,Ua,251,Ga,bat,We Pk Bi,Benoni,20-09-2022,day match,Ua tr of Sh Aa,2022,2190,0.5,0,136.8,1,1.328947368,0.048285048,0.00862069,0.071428571,0.333333333,0.012330673,0.046357616,0.038059258,0.982763927,0.754385965,0.681818182,0.739534884,1.156176576,1.737828403,0.095238095,1.1103125,0.80952381
9684933,Gt,12473,9471111.0:7921003.0:9011596.0:5150928.0:8729867.0:3473546.0:8410653.0:8118095.0:9104045.0:230775.0:7953504.0:8228100.0,Ur Ph,15497,7570065.0:8725639.0:4231702.0:8228436.0:5061748.0:8228429.0:7860439.0:2282125.0:7742860.0:7491371.0:8118053.0:7924048.0,Ur Ph,15497,Ur Ph,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,31-10-2023,day match,Sd Mq Ai Ty,2023/24,7118,0.111111111,0,184.5,1,1.280196078,0.40665362,0.46025641,0.459459459,0.411764706,0.957602861,0.711574953,0.625570772,1.066282421,1.467741935,1.875,1.527522936,0.999172179,1.817738609,0.549295775,0.998345643,0.989010989
9587143,Ga An Ws,36084,8127230.0:8464329.0:4069666.0:4690188.0:7960847.0:4739552.0:5744850.0:2294823.0:4690328.0:284339.0:3489093.0,Ja Ts,36098,4690258.0:1749075.0:2436944.0:1613898.0:3150720.0:1594319.0:5744836.0:4690104.0:5509524.0:3023383.0:2036649.0,Ga An Ws,36084,Ja Ts,field,Pe Sm Ga,Providence,22-09-2023,night match,Cn Pr Le,2023,13915,1.1,60,153.9166667,0,1.325581395,0.5813749,1.08345021,0.896969697,1.701298701,1.015292503,1.043567052,1.046652007,0.890504516,0.626804124,1.92,0.669767442,1.041257151,1.366353924,0.963414634,1.138537908,0.953185328
9433563,Ex,7258,4489974.0:6065548.0:5406064.0:8044490.0:6364588.0:5788320.0:5436878.0:3030733.0:7671306.0:4873014.0:5404440.0,Mx,8700,4421689.0:7752989.0:4005406.0:4489722.0:150093.0:7671166.0:7672874.0:7806378.0:4489708.0:8820538.0:3590362.0,Ex,7258,Mx,field,Ls Ln,London,18-06-2023,day match,Vy Bt,2023,83,1.222222222,75,143.0714286,0,3.547481052,4.119920432,1.198511166,1.069620253,2.242424242,1.102549006,0.956751495,0.859564839,1.16988417,2.931034483,1.944444444,2.717717718,1.025293903,1.136766522,2,0.881136233,1.020618557
9516765,Gt Ts,48341,1958683.0:7491224.0:8059029.0:4377610.0:2252452.0:2966879.0:3061225.0:5554254.0:8277716.0:3373285.0:3759846.0:8118053.0,Ss Hd,36014,5958840.0:7491294.0:4203499.0:3127354.0:3057312.0:7925546.0:8228408.0:4874820.0:2282125.0:7570107.0:6819238.0:5618038.0,Gt Ts,48341,Ss Hd,field,Na Mi Sm Ad,Ahmedabad,15-05-2023,night match,In Pr Le,2023,5893,1.090909091,0,165.2666667,0,1.280196078,1.128682171,1.305063291,1.549019608,0.967741935,0.962656054,1.060964513,1.105648113,1.131444076,3.901960784,0.938461538,2.540636042,0.991427432,0.934498623,1.109090909,1.032419929,0.958036478
9128650,Lw Sr Gs,48334,2654014.0:2954769.0:3479860.0:2275097.0:3299407.0:8058903.0:2740408.0:7924048.0:2970652.0:3865077.0:8228100.0,Di Cs,30421,7491189.0:1539236.0:1907163.0:6521080.0:6511336.0:5742470.0:3882850.0:3326980.0:3914658.0:2316327.0:7922291.0,Lw Sr Gs,48334,Lw Sr Gs,bat,We Sm Mi,Mumbai,01-05-2022,day/night match,In Pr Le,2022,5004,0.941176471,100,163.8666667,0,1.922708618,0.908508033,0.855544747,0.831168831,0.765217391,0.997772845,0.892796436,1.009549651,0.959942363,0.880434783,0.3375,0.681192661,0.972531978,0.975898975,0.849557522,0.979080606,0.992776058
9377255,Wt Is,41,4690258.0:2436405.0:2331475.0:4230127.0:5742470.0:3150720.0:2740408.0:2742837.0:4739552.0:4690230.0:3468870.0,Sh Aa,34,2654014.0:1884973.0:2231928.0:2252452.0:4203499.0:3057312.0:1858961.0:3872756.0:3851518.0:3373866.0:3794174.0,Wt Is,41,Sh Aa,field,Te Ws Sm Jg,Johannesburg,28-03-2023,night match,Wt Is tr of Sh Aa,2022/23,3569,0.8,40,157.0714286,0,0.719803922,0.374374892,0.999017682,0.802419355,1.822222222,0.960088327,1.058099725,1.056382061,0.797063903,0.384937238,0.646341463,0.411764706,1.014162286,0.802786309,0.811881188,1.148210602,0.937719152
9327576,Ba,825,2160983.0:2331034.0:7753794.0:8142231.0:7753822.0:4098065.0:6015834.0:4462415.0:7629579.0:4462359.0:8089024.0,Ta,1490,2073182.0:9005198.0:5065024.0:7092420.0:9346861.0:9346854.0:2073175.0:6016030.0:9005205.0:3295277.0:8246398.0,Ta,1490,Ta,field,We Pk Bi,Benoni,21-09-2022,day match,Ta tr of Sh Aa,2022,2190,1,0,138,1,0.504950495,4.271289538,1,1,1,1,1,1,1.041859034,1.813559322,0.789473684,1.63255814,0.933784472,2.648035689,1.625,0.852710799,1.083333333
9084690,Le,8301,2319638.0:7209964.0:3643870.0:3218291.0:2658431.0:6003584.0:7651657.0:8845850.0:7327452.0:5528116.0:5554142.0,Ye,10618,1762060.0:1655436.0:3294444.0:2125696.0:6381962.0:6460614.0:5367676.0:8050160.0:4527942.0:1711492.0:8131255.0,Le,8301,Le,bat,Hy Ls,Leeds,29-05-2022,day match,Vy Bt,2022,1266,0.615384615,50,169.1363636,0,0.799635369,0.696488219,1.005952381,0.971428571,0.738636364,1.023995141,0.871261682,0.865770732,0.906773114,0.524163569,1.523809524,0.573616019,0.971425489,0.956934018,0.943820225,1.049648174,0.964623244
9272591,Me Ss,33949,4003390.0:7960994.0:3901078.0:2275097.0:2669316.0:3737103.0:9070907.0:1829491.0:4012203.0:1945397.0:2656541.0,Sy Ss,33956,7869987.0:2076192.0:4002340.0:41740.0:3063696.0:34061.0:8146998.0:2790675.0:2022957.0:8355808.0:7535324.0,Sy Ss,33956,Sy Ss,field,Me Ct Gd,Melbourne,06-01-2023,night match,Bg Bh Le,2022/23,440,1,0,158.9,1,0.781130342,1.531219715,0.806176084,0.744318182,1.084745763,0.953940462,0.920024992,0.971820928,0.917727273,0.741463415,0.676470588,0.734992679,1.006601746,0.785600164,1.232876712,0.9576173,1.02048445
9433213,De,6698,2433640.0:8180570.0:3967648.0:325814.0:4170186.0:4508328.0:6718788.0:6060844.0:4613580.0:6005866.0:8907338.0,Le,8301,7215284.0:4873028.0:6003584.0:2658431.0:4887336.0:3643870.0:8845850.0:6176246.0:5528116.0:5554142.0:4492620.0,De,6698,Le,field,Ge Rd Lr,Leicester,01-06-2023,day/night match,Vy Bt,2023,1378,1.6,75,162.3,0,1.122979016,0.853030687,0.887800534,0.900763359,1,0.988690285,1.210004259,1.070683044,0.870920957,0.444108761,1.163636364,0.51586582,1.016104907,1.150867947,0.786516854,1.008512205,1.003102837
9084704,Sx,9967,2263736.0:164233.0:7869987.0:4411231.0:4215098.0:74087.0:4504044.0:2083395.0:8820517.0:1471994.0:3214812.0,Kt,8056,4655384.0:2958164.0:87191.0:2083409.0:3620756.0:7787772.0:3373138.0:6399210.0:4473993.0:7732934.0:3913468.0,Sx,9967,Kt,field,Cy Gd He,Brighton,29-05-2022,day match,Vy Bt,2022,797,0.888888889,50,150.375,0,0.840098024,0.345833892,0.859399684,0.984615385,0.702970297,1.00089529,1.065781565,1.158378214,0.785816962,0.131868132,2.125,0.215789474,1.005563138,0.751716336,0.760416667,1.171230811,1.001508296
9097423,Ds,22763,3399745.0:4898074.0:4888260.0:2252452.0:2231907.0:7497013.0:3782225.0:4888414.0:3062079.0:4160358.0:3747484.0,Ts,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,Ts,23750,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,25-02-2022,day match,CA T0 Ce,2021/22,1224,0.666666667,100,146.6666667,1,1.196850394,0.545385285,0.675990676,0.494623656,0.724137931,1.079761026,1.031560593,1.005122894,1.016193095,1.31147541,0.928571429,1.221757322,0.95927361,1.087216534,0.583333333,0.979233038,0.973063973
9489430,Ol Is,46759,2089079.0:6282856.0:8822715.0:3057312.0:4640824.0:2083409.0:3851658.0:2020332.0:5231218.0:2656541.0:7866039.0,Sn Be,46738,6718326.0:2653993.0:2076192.0:4170186.0:2658431.0:6249256.0:2022957.0:4504044.0:8845850.0:3252395.0:3214812.0,Ol Is,46759,Ol Is,bat,Te Re Bl Sn,Southampton,19-08-2023,night match,Te Hd Ms Cn,2023,8301,1.25,50,144.5666667,0,1.122979016,1.583396947,0.952665941,0.982378855,1.3125,1.073417748,1.053938552,1.022149285,1.061728395,2.603773585,0.609375,1.714285714,1.003097532,,1.099009901,0.932045313,1.01884058
9097318,Ws,23841,3009215.0:4166882.0:1963443.0:4171859.0:3009334.0:3252927.0:6665462.0:6665490.0:4174995.0:6845950.0:4171187.0,Ks,22784,4171495.0:4160316.0:1863889.0:4167673.0:310883.0:2294837.0:3496933.0:4172083.0:3801300.0:4168086.0:4817014.0,Ks,22784,Ws,bat,St Gs Pk Pt Eh,Port Elizabeth,14-02-2022,day match,CA T0 Ce,2021/22,1224,0.666666667,100,148.75,1,1.942840973,1.129500581,0.797348485,1.432432432,0.52173913,1.238480166,1.098788444,0.834153912,1.052969502,4.8,0.833333333,3.037037037,1.038713005,0.967955586,1.066666667,0.978884516,0.954545455
9272675,Sy Ss,33956,7869987.0:1870357.0:3535783.0:41740.0:3063696.0:34061.0:4756982.0:8146998.0:2790675.0:1905966.0:49496.0,Ph Ss,33935,4421689.0:3507090.0:7869994.0:4635658.0:3501889.0:5459516.0:3535853.0:3216569.0:2538983.0:1907352.0:8339701.0,Sy Ss,33956,Ph Ss,field,Sy Ct Gd,Sydney,15-01-2023,night match,Bg Bh Le,2022/23,937,0.909090909,20,149.5,0,0.752969669,0.794927485,0.991192412,0.987878788,1.018181818,1.000971737,1.049777665,1.023053122,0.889112093,0.676567657,1.285714286,0.716049383,0.966493065,1.017594979,0.844036697,1.04137902,0.994318182
9076892,Ca Vs,40298,3758565.0:8129680.0:313809.0:1965151.0:2259683.0:5554282.0:1890958.0:4731628.0:392888.0:6528668.0:2316327.0,Cm Cs,40424,3761246.0:6282856.0:6551978.0:2614779.0:4403454.0:392391.0:1482249.0:7084972.0:8144429.0:2436356.0:6930286.0,Ca Vs,40298,Cm Cs,field,Zr Ad Cy Sm Cm,Chattogram,31-01-2022,day match,Bh Pr Le,2021/22,13530,0.75,0,156.6666667,0,1.980392157,0.398361259,0.744312026,0.6875,0.5,0.892725856,1.132544193,1.287932456,1.015706806,1.278688525,1,1.23943662,0.952947295,0.989317071,0.5,1.130731283,0.993686255
9484663,Pr Zi,40550,8127230.0:2437021.0:8438926.0:5742470.0:3294444.0:8197902.0:5736016.0:305143.0:2437077.0:6818776.0:7913254.0,Mn Ss,44904,1637320.0:2263736.0:2231928.0:1613926.0:6249256.0:5017144.0:1627450.0:4533682.0:8109779.0:3468870.0:8986193.0,Mn Ss,44904,Pr Zi,bat,Ri Ct Sm,Rawalpindi,10-03-2023,night match,Pn Sr Le,2022/23,7020,0.45,25,182.25,1,1,0.978113208,0.685085837,0.533936652,0.803921569,0.734307499,0.670336323,0.911326219,0.793192036,0.362035225,1.115384615,0.409896151,1.033671829,,0.913043478,1.023952423,1.081637597
9433318,Gn,7573,4174610.0:1722048.0:5164844.0:319948.0:2707431.0:2979857.0:6196280.0:3212292.0:7664957.0:8339701.0:5192830.0,Sx,9967,7753017.0:5165110.0:4215098.0:74087.0:6460614.0:3622856.0:8621143.0:5497274.0:3997727.0:3214812.0:8006676.0,Gn,7573,Sx,field,Cy Gd He,Brighton,04-06-2023,day match,Vy Bt,2023,797,1.333333333,50,162.4090909,0,1,1.337478559,0.916572717,0.652173913,1.212121212,0.921240264,0.927110157,0.99095071,0.92380137,0.318965517,0.754098361,0.431914894,1.030929608,1.413578674,0.674418605,0.880940681,0.978021978
9076808,Cm Cs,40424,3761246.0:6282856.0:6551978.0:2614779.0:4403454.0:8127321.0:392391.0:1482249.0:6931168.0:6930286.0:2436356.0,Fe Bl,47529,4403419.0:2203214.0:393014.0:6930230.0:2804122.0:360086.0:3763304.0:393182.0:4690230.0:3245689.0:6528458.0,Fe Bl,47529,Fe Bl,field,Se Ba Nl Sm Mr,Dhaka,21-01-2022,day match,Bh Pr Le,2021/22,14188,8,0,112.8846154,1,1,1.444293785,2.35,3.073170732,3.45,1.008129443,1.307426874,1.441955605,1,1,1,1,1.074887935,1.150373882,1.096774194,0.943410268,1.060090703
9094336,Nn Ss,46745,313809.0:1762060.0:3681957.0:6381962.0:2157770.0:150093.0:1547993.0:360086.0:3218340.0:1711492.0:2855138.0,Bm Px,46780,7694581.0:3220566.0:2827327.0:62432.0:1611364.0:8044112.0:1482249.0:3590362.0:7184666.0:1905847.0:284339.0,Nn Ss,46745,Bm Px,field,En Bm,Birmingham,19-08-2022,night match,Te Hd Ms Cn,2022,1161,1,0,148.8666667,0,0.605881484,0.859127975,1.339765679,1.323170732,1.12745098,0.98698444,0.970053272,0.962464476,0.965526676,0.830508475,0.6,0.797101449,0.966401186,0.969112628,0.961904762,1.010367611,1.018989899
9084620,Ge,7608,3220566.0:5229230.0:2082499.0:5764576.0:4005406.0:2083227.0:1482249.0:1707628.0:2538983.0:2436776.0:8106629.0,Sx,9967,2263736.0:164233.0:7869987.0:74087.0:4504044.0:4411231.0:6311612.0:2083395.0:8820517.0:8006676.0:1471994.0,Ge,7608,Sx,field,Cy Gd Bl,Bristol,27-05-2022,day/night match,Vy Bt,2022,1245,0.5,50,171.875,0,0.859598854,2.294014599,0.617718447,0.582474227,0.642857143,0.938791055,0.738307084,0.69869317,1.023170732,1.916666667,0.450980392,1.308943089,1.011798906,1.03819119,1.679245283,0.929860769,1.009114583
9094441,Mr Os,46766,4685568.0:1798705.0:325814.0:4171859.0:3501889.0:6364588.0:6320362.0:8055417.0:3312350.0:4575878.0:6496482.0,Tt Rs,46731,1749075.0:1655436.0:3294444.0:130437.0:1626526.0:5516720.0:5788320.0:2535420.0:4420828.0:4012203.0:5404440.0,Tt Rs,46731,Mr Os,bat,Ls Ln,London,03-09-2022,night match,Te Hd Ms Cn,2022,83,0.5,0,143.3333333,1,0.642586859,0.909129693,0.647809207,0.666666667,0.568627451,1.031927595,1.053247386,0.910845328,1.009641458,1.62745098,0.515151515,1.112280702,0.968726429,,0.863636364,0.967458827,1.020336606
9344453,Ds,22763,4898074.0:3399745.0:1963443.0:3422999.0:2231907.0:3490087.0:7495291.0:4888414.0:3062079.0:3513362.0:3747484.0,Bd,22497,4239773.0:4170186.0:4172972.0:1556253.0:310883.0:6624582.0:3845029.0:2625895.0:4165265.0:2753036.0:6646828.0,Ds,22763,Bd,field,Ss Pk Pm,Potchefstroom,02-11-2022,night match,CA T0 Ce,2022/23,9582,0.75,0,148.6,0,1.125832583,1.87204142,0.544529262,0.517241379,0.294117647,0.831359799,0.935602467,0.947319744,1.031268791,1.486486486,0.942857143,1.356164384,0.961375367,0.984389207,1.148148148,0.853698378,1.01525974
9085159,Kt,8056,87191.0:4655384.0:7787772.0:2083409.0:1707621.0:3620756.0:3373138.0:6399210.0:4473993.0:7732934.0:3913468.0,Mx,8700,4421689.0:4489722.0:7752989.0:150093.0:7671166.0:7672874.0:5509524.0:4489708.0:3590362.0:6341530.0:1907352.0,Mx,8700,Kt,bat,Ls Ln,London,19-06-2022,day match,Vy Bt,2022,83,1.3,100,146.3125,1,1.724721001,2.249293632,1.578024007,1.173333333,2.5,0.896509627,1.022142888,0.923020296,1.27348643,4.551724138,0.827586207,3.87460815,0.978838437,1.091928195,1.440677966,0.920252337,1.033707865
9407810,Pa Cs,48929,4685568.0:4403531.0:3406717.0:2231928.0:319948.0:2486896.0:4888414.0:3747764.0:4239794.0:1711492.0:3373866.0,Pl Rs,48950,2089079.0:2124002.0:2162782.0:1837205.0:172199.0:2252452.0:4239780.0:3782225.0:3872756.0:3794174.0:2654028.0,Pa Cs,48929,Pl Rs,field,Te Ws Sm Jg,Johannesburg,08-02-2023,day/night match,S0,2022/23,3569,0.9375,50,165,0,1.092191262,1.052567609,0.857289528,0.776,0.769230769,0.937328839,0.828525761,0.841735541,1.066141732,3.88,0.909090909,2.489361702,1.014412828,0.909131199,1.091954023,1.081297282,1.028750319
9167920,Ua,251,3313764.0:3719197.0:6496776.0:7906968.0:5120674.0:6496846.0:2159093.0:2943457.0:7753577.0:7753570.0:182986.0,Na,209,3065502.0:3793950.0:7500324.0:3633503.0:2212727.0:3876760.0:4888232.0:3377359.0:8798544.0:2311574.0:3668538.0,Na,209,Na,field,Ud Ct Cb Gd Wk,Windhoek,08-04-2022,day match,Ua tr of Na,2022,11885,0.5,0,,1,0.025974026,0.003755163,0.001623377,0.022222222,0.055555556,0.011602011,0.072100313,0.077142624,0.990442816,1,0.5,0.714285714,0.68045977,0.020177742,0.037037037,0.114320096,0.95
8887703,Me Ss,33949,2340519.0:7880018.0:4393374.0:2275195.0:3901078.0:7915319.0:8117150.0:6399210.0:8539817.0:8131255.0:8746961.0,Me Rs,33942,5406540.0:37351.0:46794.0:2336473.0:7534687.0:181404.0:5469092.0:6842170.0:1905847.0:3231437.0:4985546.0:7537067.0,Me Rs,33942,Me Ss,bat,Me Ct Gd,Melbourne,03-01-2022,night match,Bg Bh Le,2021/22,440,0.5,50,162.6875,1,1.24146094,0.610991379,0.410018553,0.443708609,0.6,1.144061804,0.95047353,1.051703616,1.12555205,5.714285714,1.038461538,3.926470588,1.027059224,1.075275295,0.819444444,1.03847608,1.002920774
9433458,St,9701,6139370.0:7694581.0:3294444.0:3239102.0:4817000.0:2535420.0:5288226.0:334963.0:3252395.0:2850868.0:9344117.0,Ge,7608,8048074.0:3220566.0:6988596.0:8072945.0:2083227.0:5229230.0:4460070.0:2437091.0:3578742.0:2538983.0:1707628.0,St,9701,Ge,field,Cy Gd Bl,Bristol,09-06-2023,day/night match,Vy Bt,2023,1245,10,100,161.9583333,0,1.778534459,2.170895712,6.164179104,5.114285714,20.5,1.029064348,1.492004806,1.701716601,1.151385318,1.962962963,3.258064516,2.13490364,1.086704686,1.151158495,1.47826087,0.918814588,1.034897025
9837267,Ud Ab Es,202,8688952.0:7990828.0:8250115.0:2206637.0:8127279.0:8463783.0:8489816.0:8688868.0:8426291.0:2691688.0:8688973.0,Hg Kg,146,3136531.0:2454416.0:3167317.0:3775141.0:2810793.0:7412481.0:1637341.0:2704127.0:7482894.0:280587.0:8174466.0,Ud Ab Es,202,Hg Kg,field,Mi Ct Gd,Kathmandu,02-11-2023,day match,Ud Ab Es tr of Nl,2023/24,24044,1,33.33,145.2,0,1.162790698,2.237463801,1.308139535,1.285714286,3.2,1.19559909,0.545155993,2.174166752,1.186790197,3.297619048,1.766666667,3.003205128,0.979981876,1.031574384,2.25,0.877920498,0.965909091
9128342,Ci Sr Ks,30414,7422673.0:2653993.0:249087.0:232000.0:1642738.0:5001170.0:196580.0:360086.0:3519011.0:3156033.0:5757884.0,Ka Kt Rs,30400,1945425.0:5959834.0:4231702.0:4497646.0:2083409.0:1663885.0:1934099.0:1613919.0:2632825.0:7558949.0:7758638.0,Ka Kt Rs,30400,Ka Kt Rs,field,We Sm Mi,Mumbai,26-03-2022,night match,In Pr Le,2022,5004,0.894736842,100,170.6666667,1,1.245786034,0.780637369,1.121121121,1.081196581,1.094017094,1.034381043,0.935130171,1.022101243,1.068280035,1.747747748,0.884615385,1.542334096,0.983085764,1.136402665,0.959459459,1.04525102,0.979463602
9128580,Gt Ts,48341,1958683.0:7491224.0:4377610.0:2252452.0:2966879.0:5554254.0:5452754.0:3456424.0:4690230.0:8118053.0:3373285.0,Ka Kt Rs,30400,2083409.0:1613919.0:4497646.0:4231702.0:5061748.0:5959834.0:1934099.0:7558949.0:2632825.0:1626561.0:7758638.0,Gt Ts,48341,Gt Ts,bat,Dr DY Pl Ss Ay Mi,Navi Mumbai,23-04-2022,day/night match,In Pr Le,2022,16540,0.538461538,0,161.0555556,0,1.163914689,0.946458483,1.001221001,0.91160221,0.648148148,0.939774514,0.941440395,0.936422181,0.930670471,0.594594595,0.217391304,0.484076433,0.938600684,0.861824794,0.952830189,0.994818338,0.969182717
9407775,MI Ce Tn,48733,2364543.0:3851476.0:4898074.0:7494668.0:3373138.0:6249256.0:4171691.0:4640824.0:5744850.0:5554254.0:3851518.0,Pa Cs,48929,4685568.0:4403531.0:3406717.0:2231928.0:4167855.0:2486896.0:3747764.0:4888414.0:3373866.0:1858961.0:6496482.0,Pa Cs,48929,Pa Cs,field,St Pk Cn,Centurion,04-02-2023,day/night match,S0,2022/23,6327,0.642857143,0,157.6666667,1,0.562786885,0.760995964,0.885397412,0.668269231,1.701492537,1.079014651,0.830216652,1.070979447,0.979101684,0.394736842,1.034482759,0.610465116,1.02930584,1.110659098,1.209876543,1.022467683,0.966183575
